1.264,0.01,0.525
1.267,0.005,0.525
1.269,0.01,0.525
1.272,0,0.52
1.275,-0.005,0.535
1.278,0.015,0.54
1.281,0.015,0.55
1.283,0.015,0.545
1.286,0.005,0.54
1.289,0,0.535
1.292,-0.005,0.54
1.294,-0.005,0.54
1.297,0.005,0.54
1.3,0,0.53
1.303,-0.015,0.52
1.306,-0.03,0.51
1.308,-0.035,0.515
1.311,-0.035,0.52
1.314,-0.035,0.505
1.317,-0.04,0.5
1.319,-0.06,0.48
1.322,-0.08,0.47
1.325,-0.08,0.47
1.328,-0.08,0.47
1.331,-0.075,0.46
1.333,-0.09,0.455
1.336,-0.1,0.435
1.339,-0.12,0.425
1.342,-0.12,0.415
1.344,-0.115,0.415
1.347,-0.115,0.41
1.35,-0.125,0.39
1.353,-0.145,0.375
1.356,-0.16,0.355
1.358,-0.16,0.365
1.361,-0.15,0.37
1.364,-0.16,0.355
1.367,-0.155,0.355
1.369,-0.17,0.335
1.372,-0.175,0.315
1.375,-0.175,0.315
1.378,-0.18,0.335
1.381,-0.175,0.33
1.383,-0.175,0.315
1.386,-0.185,0.295
1.389,-0.2,0.29
1.392,-0.21,0.3
1.394,-0.19,0.305
1.397,-0.19,0.305
1.4,-0.19,0.295
1.403,-0.195,0.28
1.406,-0.215,0.26
1.408,-0.215,0.28
1.411,-0.2,0.275
1.414,-0.195,0.275
1.417,-0.205,0.28
1.419,-0.22,0.25
1.422,-0.235,0.24
1.425,-0.22,0.265
1.428,-0.215,0.27
1.431,-0.205,0.27
1.433,-0.21,0.25
1.436,-0.225,0.24
1.439,-0.235,0.225
1.442,-0.24,0.26
1.444,-0.23,0.26
1.447,-0.225,0.27
1.45,-0.23,0.26
1.453,-0.245,0.24
1.456,-0.235,0.24
1.458,-0.245,0.245
1.461,-0.235,0.245
1.464,-0.235,0.255
1.467,-0.23,0.25
1.469,-0.24,0.235
1.472,-0.26,0.24
1.475,-0.26,0.245
1.478,-0.26,0.25
1.481,-0.25,0.25
1.483,-0.265,0.255
1.486,-0.27,0.235
1.489,-0.28,0.24
1.492,-0.265,0.235
1.494,-0.26,0.25
1.497,-0.255,0.245
1.5,-0.265,0.24
1.503,-0.275,0.23
1.506,-0.285,0.22
1.508,-0.285,0.23
1.511,-0.275,0.24
1.514,-0.265,0.23
1.517,-0.27,0.23
1.519,-0.275,0.23
1.522,-0.29,0.21
1.525,-0.285,0.23
1.528,-0.29,0.23
1.531,-0.275,0.235
1.533,-0.27,0.225
1.536,-0.285,0.2
1.539,-0.31,0.2
1.542,-0.305,0.21
1.544,-0.31,0.23
1.547,-0.295,0.21
1.55,-0.295,0.22
1.553,-0.295,0.205
1.556,-0.31,0.195
1.558,-0.305,0.195
1.561,-0.3,0.205
1.564,-0.295,0.205
1.567,-0.3,0.19
1.569,-0.315,0.19
1.572,-0.32,0.19
1.575,-0.31,0.185
1.578,-0.305,0.2
1.581,-0.305,0.19
1.583,-0.315,0.195
1.586,-0.32,0.185
1.589,-0.335,0.175
1.592,-0.325,0.185
1.594,-0.315,0.195
1.597,-0.315,0.195
1.6,-0.305,0.195
1.603,-0.315,0.185
1.606,-0.32,0.175
1.608,-0.32,0.18
1.611,-0.31,0.195
1.614,-0.31,0.19
1.617,-0.325,0.19
1.619,-0.315,0.175
1.622,-0.32,0.165
1.625,-0.32,0.185
1.628,-0.33,0.185
1.631,-0.31,0.18
1.633,-0.305,0.18
1.636,-0.32,0.17
1.639,-0.325,0.175
1.642,-0.32,0.17
1.644,-0.31,0.175
1.647,-0.305,0.18
1.65,-0.315,0.175
1.653,-0.325,0.16
1.656,-0.33,0.155
1.658,-0.32,0.175
1.661,-0.31,0.18
1.664,-0.305,0.175
1.667,-0.295,0.175
1.669,-0.295,0.17
1.672,-0.305,0.17
1.675,-0.3,0.175
1.678,-0.275,0.18
1.681,-0.27,0.185
1.683,-0.27,0.185
1.686,-0.26,0.185
1.689,-0.24,0.195
1.692,-0.165,0.2
1.694,-0.005,0.24
1.697,0.32,0.28
1.7,0.77,0.415
1.703,0.905,0.705
1.706,0.565,0.965
1.708,0.16,0.905
1.711,-0.015,0.645
1.714,-0.005,0.445
1.717,0.015,0.39
1.719,-0.025,0.365
1.722,-0.075,0.345
1.725,-0.085,0.33
1.728,-0.085,0.315
1.731,-0.08,0.305
1.733,-0.085,0.29
1.736,-0.08,0.255
1.739,-0.095,0.235
1.742,-0.105,0.21
1.744,-0.11,0.18
1.747,-0.13,0.16
1.75,-0.145,0.12
1.753,-0.185,0.09
1.756,-0.195,0.075
1.758,-0.21,0.065
1.761,-0.235,0.06
1.764,-0.265,0.03
1.767,-0.305,0.01
1.769,-0.36,-0.015
1.772,-0.41,-0.04
1.775,-0.46,-0.05
1.778,-0.51,-0.065
1.781,-0.595,-0.095
1.783,-0.695,-0.11
1.786,-0.765,-0.125
1.789,-0.83,-0.145
1.792,-0.865,-0.155
1.794,-0.92,-0.15
1.797,-0.965,-0.17
1.8,-0.995,-0.195
1.803,-1.015,-0.235
1.806,-1.045,-0.29
1.808,-1.05,-0.325
1.811,-1.035,-0.365
1.814,-1.025,-0.395
1.817,-1.045,-0.4
1.819,-1.045,-0.45
1.822,-1.04,-0.48
1.825,-1.02,-0.515
1.828,-1.005,-0.545
1.831,-0.97,-0.58
1.833,-0.93,-0.595
1.836,-0.91,-0.64
1.839,-0.87,-0.67
1.842,-0.805,-0.68
1.844,-0.735,-0.67
1.847,-0.685,-0.64
1.85,-0.63,-0.605
1.853,-0.585,-0.555
1.856,-0.545,-0.505
1.858,-0.495,-0.43
1.861,-0.46,-0.36
1.864,-0.425,-0.295
1.867,-0.4,-0.235
1.869,-0.385,-0.185
1.872,-0.385,-0.135
1.875,-0.375,-0.085
1.878,-0.345,-0.045
1.881,-0.335,0
1.883,-0.315,0.015
1.886,-0.31,0.03
1.889,-0.325,0.045
1.892,-0.31,0.075
1.894,-0.295,0.09
1.897,-0.285,0.11
1.9,-0.29,0.105
1.903,-0.285,0.12
1.906,-0.28,0.155
1.908,-0.27,0.19
1.911,-0.225,0.22
1.914,-0.185,0.235
1.917,-0.18,0.26
1.919,-0.175,0.27
1.922,-0.175,0.285
1.925,-0.17,0.3
1.928,-0.135,0.315
1.931,-0.11,0.305
1.933,-0.09,0.32
1.936,-0.08,0.305
1.939,-0.085,0.31
1.942,-0.06,0.325
1.944,-0.065,0.355
1.947,-0.07,0.35
1.95,-0.08,0.345
1.953,-0.095,0.33
1.956,-0.105,0.32
1.958,-0.1,0.335
1.961,-0.105,0.35
1.964,-0.09,0.355
1.967,-0.09,0.355
1.969,-0.095,0.345
1.972,-0.1,0.34
1.975,-0.1,0.345
1.978,-0.08,0.37
1.981,-0.07,0.37
1.983,-0.075,0.375
