1.264,0.01,0.525
1.267,0.005,0.525
1.269,0.01,0.525
1.272,0,0.52
1.275,-0.005,0.535
1.278,0.015,0.54
1.281,0.015,0.55
1.283,0.015,0.545
1.286,0.005,0.54
1.289,0,0.535
1.292,-0.005,0.54
1.294,-0.005,0.54
1.297,0.005,0.54
1.3,0,0.53
1.303,-0.015,0.52
1.306,-0.03,0.51
1.308,-0.035,0.515
1.311,-0.035,0.52
1.314,-0.035,0.505
1.317,-0.04,0.5
1.319,-0.06,0.48
1.322,-0.08,0.47
1.325,-0.08,0.47
1.328,-0.08,0.47
1.331,-0.075,0.46
1.333,-0.09,0.455
1.336,-0.1,0.435
1.339,-0.12,0.425
1.342,-0.12,0.415
1.344,-0.115,0.415
1.347,-0.115,0.41
1.35,-0.125,0.39
1.353,-0.145,0.375
1.356,-0.16,0.355
1.358,-0.16,0.365
1.361,-0.15,0.37
1.364,-0.16,0.355
1.367,-0.155,0.355
1.369,-0.17,0.335
1.372,-0.175,0.315
1.375,-0.175,0.315
1.378,-0.18,0.335
1.381,-0.175,0.33
1.383,-0.175,0.315
1.386,-0.185,0.295
1.389,-0.2,0.29
1.392,-0.21,0.3
1.394,-0.19,0.305
1.397,-0.19,0.305
1.4,-0.19,0.295
1.403,-0.195,0.28
1.406,-0.215,0.26
1.408,-0.215,0.28
1.411,-0.2,0.275
1.414,-0.195,0.275
1.417,-0.205,0.28
1.419,-0.22,0.25
1.422,-0.235,0.24
1.425,-0.22,0.265
1.428,-0.215,0.27
1.431,-0.205,0.27
1.433,-0.21,0.25
1.436,-0.225,0.24
1.439,-0.235,0.225
1.442,-0.24,0.26
1.444,-0.23,0.26
1.447,-0.225,0.27
1.45,-0.23,0.26
1.453,-0.245,0.24
1.456,-0.235,0.24
1.458,-0.245,0.245
1.461,-0.235,0.245
1.464,-0.235,0.255
1.467,-0.23,0.25
1.469,-0.24,0.235
1.472,-0.26,0.24
1.475,-0.26,0.245
1.478,-0.26,0.25
1.481,-0.25,0.25
1.483,-0.265,0.255
1.486,-0.27,0.235
1.489,-0.28,0.24
1.492,-0.265,0.235
1.494,-0.26,0.25
1.497,-0.255,0.245
1.5,-0.265,0.24
1.503,-0.275,0.23
1.506,-0.285,0.22
1.508,-0.285,0.23
1.511,-0.275,0.24
1.514,-0.265,0.23
1.517,-0.27,0.23
1.519,-0.275,0.23
1.522,-0.29,0.21
1.525,-0.285,0.23
1.528,-0.29,0.23
1.531,-0.275,0.235
1.533,-0.27,0.225
1.536,-0.285,0.2
1.539,-0.31,0.2
1.542,-0.305,0.21
1.544,-0.31,0.23
1.547,-0.295,0.21
1.55,-0.295,0.22
1.553,-0.295,0.205
1.556,-0.31,0.195
1.558,-0.305,0.195
1.561,-0.3,0.205
1.564,-0.295,0.205
1.567,-0.3,0.19
1.569,-0.315,0.19
1.572,-0.32,0.19
1.575,-0.31,0.185
1.578,-0.305,0.2
1.581,-0.305,0.19
1.583,-0.315,0.195
1.586,-0.32,0.185
1.589,-0.335,0.175
1.592,-0.325,0.185
1.594,-0.315,0.195
1.597,-0.315,0.195
1.6,-0.305,0.195
1.603,-0.315,0.185
1.606,-0.32,0.175
1.608,-0.32,0.18
1.611,-0.31,0.195
1.614,-0.31,0.19
1.617,-0.325,0.19
1.619,-0.315,0.175
1.622,-0.32,0.165
1.625,-0.32,0.185
1.628,-0.33,0.185
1.631,-0.31,0.18
1.633,-0.305,0.18
1.636,-0.32,0.17
1.639,-0.325,0.175
1.642,-0.32,0.17
1.644,-0.31,0.175
1.647,-0.305,0.18
1.65,-0.315,0.175
1.653,-0.325,0.16
1.656,-0.33,0.155
1.658,-0.32,0.175
1.661,-0.31,0.18
1.664,-0.305,0.175
1.667,-0.295,0.175
1.669,-0.295,0.17
1.672,-0.305,0.17
1.675,-0.3,0.175
1.678,-0.275,0.18
1.681,-0.27,0.185
1.683,-0.27,0.185
1.686,-0.26,0.185
1.689,-0.24,0.195
1.692,-0.165,0.2
1.694,-0.005,0.24
1.697,0.32,0.28
1.7,0.77,0.415
1.703,0.905,0.705
1.706,0.565,0.965
1.708,0.16,0.905
1.711,-0.015,0.645
1.714,-0.005,0.445
1.717,0.015,0.39
1.719,-0.025,0.365
1.722,-0.075,0.345
1.725,-0.085,0.33
1.728,-0.085,0.315
1.731,-0.08,0.305
1.733,-0.085,0.29
1.736,-0.08,0.255
1.739,-0.095,0.235
1.742,-0.105,0.21
1.744,-0.11,0.18
1.747,-0.13,0.16
1.75,-0.145,0.12
1.753,-0.185,0.09
1.756,-0.195,0.075
1.758,-0.21,0.065
1.761,-0.235,0.06
1.764,-0.265,0.03
1.767,-0.305,0.01
1.769,-0.36,-0.015
1.772,-0.41,-0.04
1.775,-0.46,-0.05
1.778,-0.51,-0.065
1.781,-0.595,-0.095
1.783,-0.695,-0.11
1.786,-0.765,-0.125
1.789,-0.83,-0.145
1.792,-0.865,-0.155
1.794,-0.92,-0.15
1.797,-0.965,-0.17
1.8,-0.995,-0.195
1.803,-1.015,-0.235
1.806,-1.045,-0.29
1.808,-1.05,-0.325
1.811,-1.035,-0.365
1.814,-1.025,-0.395
1.817,-1.045,-0.4
1.819,-1.045,-0.45
1.822,-1.04,-0.48
1.825,-1.02,-0.515
1.828,-1.005,-0.545
1.831,-0.97,-0.58
1.833,-0.93,-0.595
1.836,-0.91,-0.64
1.839,-0.87,-0.67
1.842,-0.805,-0.68
1.844,-0.735,-0.67
1.847,-0.685,-0.64
1.85,-0.63,-0.605
1.853,-0.585,-0.555
1.856,-0.545,-0.505
1.858,-0.495,-0.43
1.861,-0.46,-0.36
1.864,-0.425,-0.295
1.867,-0.4,-0.235
1.869,-0.385,-0.185
1.872,-0.385,-0.135
1.875,-0.375,-0.085
1.878,-0.345,-0.045
1.881,-0.335,0
1.883,-0.315,0.015
1.886,-0.31,0.03
1.889,-0.325,0.045
1.892,-0.31,0.075
1.894,-0.295,0.09
1.897,-0.285,0.11
1.9,-0.29,0.105
1.903,-0.285,0.12
1.906,-0.28,0.155
1.908,-0.27,0.19
1.911,-0.225,0.22
1.914,-0.185,0.235
1.917,-0.18,0.26
1.919,-0.175,0.27
1.922,-0.175,0.285
1.925,-0.17,0.3
1.928,-0.135,0.315
1.931,-0.11,0.305
1.933,-0.09,0.32
1.936,-0.08,0.305
1.939,-0.085,0.31
1.942,-0.06,0.325
1.944,-0.065,0.355
1.947,-0.07,0.35
1.95,-0.08,0.345
1.953,-0.095,0.33
1.956,-0.105,0.32
1.958,-0.1,0.335
1.961,-0.105,0.35
1.964,-0.09,0.355
1.967,-0.09,0.355
1.969,-0.095,0.345
1.972,-0.1,0.34
1.975,-0.1,0.345
1.978,-0.08,0.37
1.981,-0.07,0.37
1.983,-0.075,0.375
1.986,-0.09,0.375
1.989,-0.1,0.365
1.992,-0.095,0.37
1.994,-0.085,0.385
1.997,-0.06,0.395
2,-0.05,0.395
2.003,-0.06,0.395
2.006,-0.055,0.395
2.008,-0.04,0.4
2.011,-0.03,0.425
2.014,-0.02,0.425
2.017,-0.015,0.43
2.019,-0.04,0.43
2.022,-0.05,0.425
2.025,-0.045,0.44
2.028,-0.03,0.46
2.031,-0.005,0.475
2.033,-0.005,0.47
2.036,-0.025,0.455
2.039,-0.03,0.47
2.042,-0.005,0.485
2.044,0,0.5
2.047,0,0.505
2.05,0.015,0.5
2.053,0.01,0.495
2.056,-0.005,0.515
2.058,0.02,0.515
2.061,0.03,0.545
2.064,0.03,0.55
2.067,0.06,0.535
2.069,0.065,0.53
2.072,0.03,0.53
2.075,0.045,0.545
2.078,0.055,0.55
2.081,0.05,0.555
2.083,0.05,0.55
2.086,0.045,0.53
2.089,0.025,0.53
2.092,0.03,0.54
2.094,0.035,0.54
2.097,0.035,0.545
2.1,0.03,0.54
2.103,0.01,0.52
2.106,0,0.505
2.108,-0.015,0.505
2.111,0.005,0.525
2.114,-0.005,0.505
2.117,-0.02,0.48
2.119,-0.03,0.47
2.122,-0.055,0.46
2.125,-0.05,0.46
2.128,-0.065,0.46
2.131,-0.07,0.435
2.133,-0.095,0.44
2.136,-0.11,0.41
2.139,-0.125,0.4
2.142,-0.12,0.395
2.144,-0.13,0.4
2.147,-0.11,0.395
2.15,-0.115,0.37
2.153,-0.125,0.35
2.156,-0.155,0.35
2.158,-0.16,0.34
2.161,-0.17,0.34
2.164,-0.175,0.33
2.167,-0.18,0.325
2.169,-0.19,0.3
2.172,-0.2,0.295
2.175,-0.205,0.295
2.178,-0.195,0.295
2.181,-0.19,0.285
2.183,-0.19,0.265
2.186,-0.2,0.26
2.189,-0.2,0.265
2.192,-0.205,0.255
2.194,-0.205,0.26
2.197,-0.19,0.255
2.2,-0.2,0.245
2.203,-0.195,0.225
2.206,-0.21,0.215
2.208,-0.225,0.22
2.211,-0.225,0.235
2.214,-0.22,0.22
2.217,-0.225,0.21
2.219,-0.265,0.2
2.222,-0.27,0.19
2.225,-0.255,0.2
2.228,-0.24,0.215
2.231,-0.235,0.22
2.233,-0.245,0.205
2.236,-0.25,0.195
2.239,-0.265,0.195
2.242,-0.26,0.195
2.244,-0.275,0.2
2.247,-0.265,0.205
2.25,-0.255,0.19
2.253,-0.255,0.18
2.256,-0.275,0.175
2.258,-0.255,0.195
2.261,-0.255,0.2
2.264,-0.26,0.195
2.267,-0.26,0.195
2.269,-0.27,0.19
2.272,-0.27,0.185
2.275,-0.27,0.185
2.278,-0.26,0.2
2.281,-0.265,0.195
2.283,-0.275,0.195
2.286,-0.28,0.18
2.289,-0.3,0.175
2.292,-0.29,0.18
2.294,-0.29,0.19
2.297,-0.285,0.19
2.3,-0.285,0.185
2.303,-0.3,0.185
2.306,-0.32,0.17
2.308,-0.295,0.175
2.311,-0.29,0.195
2.314,-0.29,0.19
2.317,-0.3,0.175
2.319,-0.315,0.165
2.322,-0.32,0.16
2.325,-0.315,0.165
2.328,-0.31,0.175
2.331,-0.305,0.175
2.333,-0.305,0.17
2.336,-0.32,0.16
2.339,-0.32,0.145
2.342,-0.32,0.145
2.344,-0.305,0.16
2.347,-0.3,0.165
2.35,-0.305,0.165
2.353,-0.315,0.145
2.356,-0.32,0.135
2.358,-0.325,0.155
2.361,-0.335,0.16
2.364,-0.33,0.145
2.367,-0.33,0.145
2.369,-0.32,0.13
2.372,-0.33,0.13
2.375,-0.33,0.14
2.378,-0.315,0.14
2.381,-0.325,0.135
2.383,-0.325,0.135
2.386,-0.33,0.115
2.389,-0.335,0.115
2.392,-0.325,0.13
2.394,-0.315,0.135
2.397,-0.31,0.135
2.4,-0.315,0.135
2.403,-0.325,0.12
2.406,-0.345,0.12
2.408,-0.35,0.12
2.411,-0.34,0.135
2.414,-0.33,0.125
2.417,-0.325,0.135
2.419,-0.325,0.11
2.422,-0.33,0.105
2.425,-0.34,0.12
2.428,-0.335,0.135
2.431,-0.325,0.13
2.433,-0.325,0.13
2.436,-0.325,0.12
2.439,-0.335,0.115
2.442,-0.34,0.125
2.444,-0.33,0.125
2.447,-0.32,0.12
2.45,-0.31,0.12
2.453,-0.32,0.11
2.456,-0.335,0.115
2.458,-0.33,0.115
2.461,-0.32,0.115
2.464,-0.315,0.125
2.467,-0.29,0.13
2.469,-0.31,0.12
2.472,-0.315,0.12
2.475,-0.3,0.125
2.478,-0.28,0.135
2.481,-0.27,0.135
2.483,-0.255,0.125
2.486,-0.225,0.13
2.489,-0.165,0.15
2.492,0.02,0.17
2.494,0.445,0.23
2.497,0.8,0.47
2.5,0.66,0.815
2.503,0.245,0.835
2.506,-0.02,0.56
2.508,-0.055,0.355
2.511,-0.015,0.32
2.514,0,0.32
2.517,-0.03,0.295
2.519,-0.05,0.26
2.522,-0.08,0.235
2.525,-0.08,0.24
2.528,-0.07,0.24
2.531,-0.05,0.22
2.533,-0.065,0.185
2.536,-0.07,0.155
2.539,-0.095,0.105
2.542,-0.095,0.08
2.544,-0.105,0.075
2.547,-0.105,0.055
2.55,-0.1,0.03
2.553,-0.14,0.005
2.556,-0.175,-0.015
2.558,-0.21,-0.025
2.561,-0.245,-0.03
2.564,-0.28,-0.06
2.567,-0.325,-0.09
2.569,-0.385,-0.12
2.572,-0.475,-0.135
2.575,-0.565,-0.145
2.578,-0.65,-0.145
2.581,-0.7,-0.16
2.583,-0.75,-0.17
2.586,-0.825,-0.2
2.589,-0.895,-0.21
2.592,-0.945,-0.23
2.594,-0.97,-0.25
2.597,-0.99,-0.305
2.6,-0.995,-0.35
2.603,-1.01,-0.405
2.606,-1.035,-0.43
2.608,-1.03,-0.44
2.611,-1.04,-0.455
2.614,-1.005,-0.485
2.617,-1.01,-0.53
2.619,-0.99,-0.56
2.622,-0.985,-0.59
2.625,-0.95,-0.615
2.628,-0.895,-0.635
2.631,-0.83,-0.67
2.633,-0.755,-0.68
2.636,-0.725,-0.67
2.639,-0.685,-0.64
2.642,-0.635,-0.59
2.644,-0.56,-0.54
2.647,-0.515,-0.48
2.65,-0.455,-0.43
2.653,-0.44,-0.375
2.656,-0.415,-0.315
2.658,-0.39,-0.245
2.661,-0.365,-0.185
2.664,-0.345,-0.15
2.667,-0.34,-0.11
2.669,-0.325,-0.08
2.672,-0.33,-0.065
2.675,-0.3,-0.03
2.678,-0.305,0.005
2.681,-0.295,0.02
2.683,-0.29,0.03
2.686,-0.305,0.03
2.689,-0.315,0.035
2.692,-0.31,0.075
2.694,-0.3,0.1
2.697,-0.29,0.12
2.7,-0.27,0.13
2.703,-0.255,0.15
2.706,-0.25,0.175
2.708,-0.22,0.195
2.711,-0.215,0.23
2.714,-0.2,0.24
2.717,-0.19,0.245
2.719,-0.175,0.235
2.722,-0.195,0.235
2.725,-0.17,0.24
2.728,-0.165,0.255
2.731,-0.16,0.27
2.733,-0.15,0.26
2.736,-0.165,0.245
2.739,-0.165,0.255
2.742,-0.15,0.255
2.744,-0.145,0.285
2.747,-0.135,0.28
2.75,-0.14,0.275
2.753,-0.135,0.27
2.756,-0.15,0.275
2.758,-0.135,0.285
2.761,-0.11,0.3
2.764,-0.11,0.295
2.767,-0.105,0.3
2.769,-0.11,0.28
2.772,-0.125,0.285
2.775,-0.105,0.32
2.778,-0.1,0.32
2.781,-0.095,0.32
2.783,-0.1,0.32
2.786,-0.11,0.315
2.789,-0.105,0.325
2.792,-0.1,0.335
2.794,-0.085,0.345
2.797,-0.07,0.345
2.8,-0.08,0.34
2.803,-0.085,0.35
2.806,-0.08,0.365
2.808,-0.07,0.39
2.811,-0.05,0.39
2.814,-0.045,0.4
2.817,-0.06,0.395
2.819,-0.06,0.395
2.822,-0.07,0.415
2.825,-0.05,0.435
2.828,-0.035,0.435
2.831,-0.035,0.445
2.833,-0.04,0.435
2.836,-0.055,0.44
2.839,-0.035,0.46
2.842,-0.03,0.475
2.844,-0.015,0.475
2.847,-0.005,0.47
2.85,-0.005,0.46
2.853,-0.005,0.455
2.856,0.005,0.465
2.858,0.015,0.48
2.861,0.025,0.475
2.864,0.04,0.485
2.867,0.025,0.47
2.869,0.025,0.47
2.872,0.04,0.48
2.875,0.05,0.485
2.878,0.065,0.485
2.881,0.07,0.485
2.883,0.07,0.48
2.886,0.065,0.475
2.889,0.07,0.485
2.892,0.085,0.485
2.894,0.1,0.49
2.897,0.11,0.485
2.9,0.1,0.47
2.903,0.08,0.48
2.906,0.085,0.475
2.908,0.075,0.48
2.911,0.06,0.47
2.914,0.035,0.445
2.917,0.015,0.43
2.919,0,0.425
2.922,-0.01,0.415
2.925,-0.005,0.425
2.928,-0.02,0.41
2.931,-0.03,0.395
2.933,-0.05,0.375
2.936,-0.08,0.37
2.939,-0.085,0.355
2.942,-0.08,0.35
2.944,-0.065,0.355
2.947,-0.08,0.33
2.95,-0.095,0.315
2.953,-0.105,0.305
2.956,-0.115,0.305
2.958,-0.11,0.315
2.961,-0.11,0.29
2.964,-0.12,0.285
2.967,-0.125,0.275
2.969,-0.145,0.25
2.972,-0.14,0.255
2.975,-0.135,0.26
2.978,-0.135,0.255
2.981,-0.14,0.235
2.983,-0.155,0.24
2.986,-0.17,0.21
2.989,-0.165,0.22
2.992,-0.15,0.225
2.994,-0.15,0.22
